# time identity distance inter intra
7870 1 79.179182 113.117947 39.454472
7871 1 73.865981 124.170882 37.297596
7872 1 71.866872 130.789285 30.069119
7873 1 67.769093 132.276959 24.418937
7874 1 76.941284 124.493480 25.083377
7875 1 72.857319 130.357177 19.978280
7876 1 72.324384 125.719884 17.916040
7877 1 69.019443 129.540608 23.421119
7878 1 72.572655 131.904229 16.325522
7879 1 75.549204 131.778650 14.851002
7880 1 80.843386 132.481229 12.694414
7881 1 83.181103 137.325063 15.074905
7882 1 81.790711 135.527198 13.594235
7883 1 82.701267 124.192117 14.579099
7884 1 78.886394 122.319391 16.489235
7885 1 81.095612 113.865495 18.261429
7886 1 84.244560 126.117818 19.342025
7887 1 87.859722 111.856246 16.565585
7888 1 90.419605 123.232998 12.444244
7889 1 93.893046 141.308112 15.698049
7890 1 91.510619 147.367282 20.366231
7891 1 97.297486 136.613028 21.461487
7892 1 97.806492 124.035240 22.241207
7893 1 95.856225 133.116057 21.736134
7894 1 88.509659 141.147809 25.304962
7895 1 88.159578 113.759640 22.653860
7896 1 87.838764 107.525349 23.981947
7897 1 81.192883 112.774388 26.569690
7898 1 79.146208 112.042490 30.898471
7899 1 79.914465 105.842134 27.269905
7900 1 78.308929 118.729740 28.616467
7901 1 84.271358 131.464976 20.962582
7902 1 79.766474 135.891308 23.408659
7903 1 76.899225 128.373269 24.030955
7904 1 85.582389 118.960264 22.988461
7905 1 82.915394 130.289856 18.382867
7906 1 76.283454 130.083187 21.912555
7907 1 78.756450 113.632648 20.796280
7908 1 80.376196 112.040636 27.590520
7909 1 74.703895 109.100866 24.379624
7910 1 75.325865 117.339600 21.626094
7911 1 81.159235 122.379334 20.781862
7912 1 77.835171 127.119451 22.314288
7913 1 81.756332 111.102795 21.043228
7914 1 76.258258 124.479270 21.485784
7915 1 78.757189 126.528357 20.074148
7916 1 91.866401 111.729791 15.599636
7917 1 92.254182 97.906656 23.145281
7918 1 100.047605 79.216803 18.257939
7919 1 106.636674 76.293023 24.364411
7920 1 114.361091 66.167742 15.214917
7921 1 114.170884 72.816214 22.320342
7922 1 113.708007 77.384642 17.692211
7923 1 111.044845 72.731782 14.720059
7924 1 114.962912 77.083651 12.135436
7925 1 116.425736 88.914622 17.159798
7926 1 117.904203 84.812899 15.275304
7927 1 121.025852 74.576715 15.016601
7928 1 120.445763 67.342846 18.523784
7929 1 122.526061 66.233780 14.198938
7930 1 122.283819 76.567614 18.562413
7931 1 125.974498 73.694273 19.293059
7932 1 121.648014 73.389150 14.961075
7933 1 119.375554 82.177478 17.901298
7934 1 114.464257 98.195446 16.716744
7935 1 118.953844 77.906886 10.644791
7936 1 121.366358 75.240548 11.304865
7937 1 122.695224 64.157613 19.295057
7938 1 125.421737 70.126508 16.235745
7939 1 127.620943 68.550342 13.812490
7940 1 123.989328 58.782685 14.404890
7941 1 117.251585 76.443113 19.185314
7942 1 120.079192 69.453351 25.147772
7943 1 126.291073 62.200785 12.188223
7944 1 124.090399 60.347322 15.906755
7945 1 125.146549 54.771978 18.854478
7946 1 118.123815 60.026946 17.156462
7947 1 124.089625 63.787225 16.688462
7948 1 133.799975 43.553735 26.960402
7949 1 139.377787 42.444532 21.251567
7950 1 138.956628 46.182368 31.864163
7951 1 136.589730 38.803539 23.907176
7952 1 145.030118 38.353792 19.756878
7953 1 147.990946 33.290890 22.570862
7954 1 148.438717 44.914248 22.855463
7955 1 149.842584 30.743632 28.651174
7956 1 146.186490 33.664676 23.749216
7957 1 155.396864 38.861204 24.387748
7958 1 154.175270 33.260021 28.363202
7959 1 150.860231 31.444086 29.541479
7960 1 153.720017 32.579622 21.999085
7961 1 159.988653 31.939071 22.521837
7962 1 150.442350 37.559724 27.028699
7963 1 149.319864 50.481495 33.021964
7964 1 146.133551 41.592727 25.451428
7965 1 145.187177 54.557834 19.645873
7966 1 152.507894 43.665465 20.575127
7967 1 150.099097 48.079354 31.374955
7968 1 150.967164 43.738938 25.793408
7969 1 145.968114 41.934014 26.564006
7970 1 146.048468 37.256602 21.923423
7971 1 152.105183 34.307117 21.627461
7972 1 148.205384 32.372046 20.395493
7973 1 142.627097 35.458994 19.912188
7974 1 140.767000 43.533615 22.017663
7975 1 140.827119 52.582735 18.084861
7976 1 144.034538 60.048735 24.011437
7977 1 140.963661 53.690531 26.464297
7978 1 149.031237 36.644287 25.937391
7979 1 146.368388 48.376837 21.558772
7980 1 149.293083 37.038963 20.795920
7981 1 146.417139 41.766848 28.435364
7982 1 147.287664 34.588411 16.619521
7983 1 142.861537 37.615115 18.493248
7984 1 141.924253 49.502034 15.641125
7985 1 143.659381 51.449950 18.199539
7986 1 139.015870 57.096911 15.094330
7987 1 152.819201 35.485272 16.306941
7988 1 146.370103 53.269394 18.755953
7989 1 137.565046 72.939731 18.467006
7990 1 140.537350 70.214708 21.201346
7991 1 137.243468 82.065442 18.931380
7992 1 143.482324 62.614053 20.580914
7993 1 140.296611 77.748269 21.504966
7994 1 139.191150 80.110824 11.408913
7995 1 133.559158 88.330483 17.002070
7996 1 142.191571 80.076231 17.928123
7997 1 136.659723 82.087369 16.341786
7998 1 137.293957 62.651029 22.828138
7999 1 137.877774 79.203620 27.322439
8000 1 143.192680 67.495153 19.484863
8001 1 141.292644 56.075279 13.392945
8002 1 141.309289 69.078507 13.714587
8003 1 148.075579 58.969847 11.164151
8004 1 146.741047 54.365420 14.126443
8005 1 147.590795 52.249404 13.211763
8006 1 139.794234 67.846042 14.862694
8007 1 154.521191 41.552330 6.810464
8008 1 156.354774 36.934152 7.778575
8009 1 150.934263 41.044987 15.787264
8010 1 149.656900 51.758342 27.231866
8011 1 145.322617 59.735575 39.463226
8012 1 142.456417 59.308489 25.689946
8013 1 136.785748 72.755254 29.926260
8014 1 142.455138 68.539856 26.364578
8015 1 135.217519 72.179048 28.264692
8016 1 126.609838 82.408479 28.425535
8017 1 129.751491 85.825727 20.622467
8018 1 130.282882 75.343234 19.450146
8019 1 139.690237 61.384638 19.208365
8020 1 128.379535 81.382457 16.458505
8021 1 122.275197 79.936007 21.915668
8022 1 128.529329 67.484055 20.283087
8023 1 126.279209 83.091048 24.501504
8024 1 134.521065 50.698299 24.391695
8025 1 132.593279 55.607275 25.077632
8026 1 133.504979 52.707790 19.011059
8027 1 133.058246 51.000741 23.272038
8028 1 133.251134 51.582830 32.869412
8029 1 131.944162 51.405090 26.920086
8030 1 128.079337 66.822599 30.577718
8031 1 122.396511 88.406162 19.434631
8032 1 124.751337 72.039172 25.530312
8033 1 122.339665 87.958335 27.114346
8034 1 117.348713 94.357783 26.685199
8035 1 115.078463 89.595929 38.276220
8036 1 114.516362 88.822840 31.002711
8037 1 103.388984 110.081174 32.155472
8038 1 107.499701 128.555579 27.757710
8039 1 106.193070 116.909474 35.469747
8040 1 106.509984 126.713945 30.747623
8041 1 126.657809 80.380611 35.032474
8042 1 135.508384 58.516817 27.469618
8043 1 137.213458 60.450824 28.092030
8044 1 137.047079 57.278704 30.457854
8045 1 133.931764 66.536302 24.856550
8046 1 127.191381 72.816414 23.508467
8047 1 122.861067 86.117972 24.152785
8048 1 127.234622 72.758040 19.387124
8049 1 127.075104 73.215455 23.287332
8050 1 126.119644 81.011862 20.539516
8051 1 121.922885 86.055571 21.815314
8052 1 122.450804 62.094004 11.548232
8053 1 126.824355 68.715382 10.193283
8054 1 134.055782 67.793897 9.163825
8055 1 141.278527 53.046088 10.881936
8056 1 133.397955 57.669291 12.135653
8057 1 134.054534 78.827994 24.455303
8058 1 134.875970 69.596526 26.184297
8059 1 138.868411 67.536431 26.191653
8060 1 135.017894 62.032362 18.850509
8061 1 134.842076 71.702551 15.740854
8062 1 135.650999 66.728880 12.296574
8063 1 128.480787 76.810939 15.038878
8064 1 136.216201 61.935911 12.360417
8065 1 133.159847 59.792905 12.037602
8066 1 126.510682 86.090830 13.357936
8067 1 125.886030 94.424644 16.521255
8068 1 125.919149 86.980436 14.290510
8069 1 129.630237 75.641031 14.637647
8070 1 133.486264 76.560533 17.170523
8071 1 126.758264 87.297770 16.731673
8072 1 133.140906 77.600980 17.688968
8073 1 141.887670 59.971274 14.925104
8074 1 148.400091 50.353545 13.450908
8075 1 146.606173 61.563107 17.743324
8076 1 151.210036 55.188203 16.967880
8077 1 145.004891 65.865247 14.330899
8078 1 137.949364 87.801164 13.468519
8079 1 135.368252 105.718688 24.891219
8080 1 139.297770 85.602474 24.701896
8081 1 133.650901 95.480300 22.274296
8082 1 130.004744 94.471022 25.249930
8083 1 127.993700 86.211292 29.996372
8084 1 130.169634 73.838889 24.180593
8085 1 137.155048 56.810031 18.921674
8086 1 128.549350 59.797089 27.003649
8087 1 117.473699 93.215367 17.151405
8088 1 123.438906 100.254388 16.351377
8089 1 126.873263 88.500768 12.989037
8090 1 119.242453 99.801452 14.181059
8091 1 125.485345 92.830308 12.353221
8092 1 126.774571 92.148222 13.533958
8093 1 130.211988 91.540110 14.750208
8094 1 132.718367 90.028788 18.631955
8095 1 128.259973 90.532677 16.189191
8096 1 129.465527 88.450037 16.048355
8097 1 124.690810 77.971717 15.412430
8098 1 122.967560 88.333202 10.790248
8099 1 115.652929 100.929015 8.207600
8100 1 112.270623 98.570768 10.023418
8101 1 113.982172 94.961590 7.256102
8102 1 117.541310 77.365968 7.542817
8103 1 121.110455 77.438726 8.667271
8104 1 124.074412 72.502290 7.474797
8105 1 125.764142 67.759574 5.211588
8106 1 130.214552 75.530386 5.797511
8107 1 136.931810 82.139466 2.678339
8108 1 124.394632 93.548924 5.466541
8109 1 116.155768 110.949161 9.891485
8110 1 114.993272 102.305096 11.218350
8111 1 108.812948 112.957122 13.286738
8112 1 109.823269 112.444304 12.881848
8113 1 110.966584 110.642709 11.551241
8114 1 120.501653 108.593733 14.714469
8115 1 122.006181 94.540701 21.033491
8116 1 129.495623 93.077548 17.215990
8117 1 127.486873 77.437618 19.531380
8118 1 111.428084 104.216322 15.122059
8119 1 118.324587 120.857833 13.520925
8120 1 118.699363 102.441040 13.037174
8121 1 118.877353 95.446746 19.863823
8122 1 115.688054 114.730701 17.502533
8123 1 116.651536 126.662528 21.189006
8124 1 119.860673 116.342105 19.821233
8125 1 120.835167 107.291647 19.962844
8126 1 123.099881 124.506927 16.843722
8127 1 125.116938 107.590633 24.442371
8128 1 121.795140 127.703052 25.259507
8129 1 114.030294 125.449434 20.637034
8130 1 116.266568 121.443900 19.844420
8131 1 113.225120 108.060140 24.000967
8132 1 115.618546 108.357547 17.815854
8133 1 114.679405 114.392998 17.287749
8134 1 111.610696 125.578162 13.346230
8135 1 111.073346 134.000258 17.816189
8136 1 112.101613 116.123547 14.834786
8137 1 114.388135 115.967381 11.345619
8138 1 111.663935 136.624766 14.985687
8139 1 113.353660 130.031162 14.613256
8140 1 117.357044 119.418828 15.934918
8141 1 112.933461 123.829810 15.287178
8142 1 117.326784 115.207494 16.752528
8143 1 123.234728 108.036918 20.008679
8144 1 121.370526 108.008576 14.856549
8145 1 123.226262 117.958276 13.765547
8146 1 123.564678 117.330796 18.990397
8147 1 122.453129 120.784076 19.844242
8148 1 122.887552 108.997201 20.242896
8149 1 131.497293 89.494337 16.153096
8150 1 133.771011 86.519039 11.395047
8151 1 126.322518 107.722170 14.974269
8152 1 123.179253 120.450209 16.563892
8153 1 123.272785 92.463465 21.010753
8154 1 122.025293 117.389064 16.950707
8155 1 125.587970 113.577876 14.420710
8156 1 128.373049 114.976175 17.208259
8157 1 135.173999 104.341379 15.919999
8158 1 138.399977 110.332625 15.442122
8159 1 141.548366 98.254861 17.219364
8160 1 136.996942 83.087068 14.041290
8161 1 143.883837 79.112885 17.121056
8162 1 145.619027 75.517413 12.136059
8163 1 132.500838 113.199370 17.160413
8164 1 130.619803 122.876097 15.119958
8165 1 127.395866 134.786249 17.616615
8166 1 134.513203 139.152010 24.386121
8167 1 141.568809 123.699913 14.865092
8168 1 140.997728 114.929038 11.678521
8169 1 140.298557 110.707927 14.478715
8170 1 133.648023 113.625780 14.986266
8171 1 135.793326 120.709045 12.876982
8172 1 147.676178 99.312825 13.452352
8173 1 156.915629 99.168954 15.263750
8174 1 153.153792 84.026218 16.451008
8175 1 158.445857 84.792856 20.931253
8176 1 158.709355 86.357028 21.584125
8177 1 165.005382 65.467714 20.062273
8178 1 160.591089 71.891588 12.498587
8179 1 159.575672 80.871897 11.381688
8180 1 160.086500 75.283037 17.345855
8181 1 169.607224 57.533901 17.251212
8182 1 181.515610 50.524603 10.219290
8183 1 192.988043 42.940217 14.811338
8184 1 191.566460 47.781663 18.381973
8185 1 183.206333 61.906937 16.761877
8186 1 171.660178 62.573063 13.191362
8187 1 179.252509 54.292812 12.754098
8188 1 183.267212 53.469560 17.513394
8189 1 182.158765 44.167670 17.243414
8190 1 181.347290 39.894623 16.354640
8191 1 175.893068 44.237409 20.331387
8192 1 167.722276 52.200331 26.915912
8193 1 170.294995 27.788583 27.682827
8194 1 181.004837 32.506087 24.293395
8195 1 188.147272 19.214002 17.863562
8196 1 194.428512 19.025459 15.921353
8197 1 193.208033 36.069390 12.978053
8198 1 187.678547 43.557811 20.371730
8199 1 174.519521 67.289774 18.249997
8200 1 179.796731 58.642430 18.747719
8201 1 174.473409 57.559919 19.293359
8202 1 171.037982 66.154513 29.701322
8203 1 170.428738 71.322981 29.414913
8204 1 167.601659 70.538411 26.386083
8205 1 163.912287 84.948471 24.566302
8206 1 158.280886 100.544896 23.484747
8207 1 165.527644 80.345204 14.689857
8208 1 168.939609 77.426036 12.992206
8209 1 166.068801 69.539458 13.377503
8210 1 166.397186 69.052058 22.273921
8211 1 170.218467 68.201416 14.528275
8212 1 162.362018 84.450117 19.866120
8213 1 168.194127 70.763014 16.072069
8214 1 158.116952 94.973549 21.401485
8215 1 162.388622 69.364009 24.283651
8216 1 159.044247 92.753053 19.609472
8217 1 149.084983 92.677000 20.189944
8218 1 141.547190 110.358447 25.524891
8219 1 145.899263 110.897674 21.372154
8220 1 145.768018 105.287443 16.701847
8221 1 148.328523 118.274250 19.509677
8222 1 156.259339 88.132513 21.285492
8223 1 159.970055 96.115153 23.686516
8224 1 155.168528 97.879553 19.983736
8225 1 147.103454 113.653913 23.186873
8226 1 149.041048 115.421745 31.223712
8227 1 149.789697 116.394437 28.935070
8228 1 155.346296 97.685786 24.381518
8229 1 163.765456 100.177654 19.789947
8230 1 157.462133 102.575402 24.280266
8231 1 160.442638 85.994712 24.355486
8232 1 164.569809 63.408075 15.806196
8233 1 156.367640 72.347644 11.540916
8234 1 157.505363 70.753582 13.165701
8235 1 156.625334 70.799228 14.241220
8236 1 165.842823 53.233117 12.980825
8237 1 165.643507 50.308125 10.533334
8238 1 161.518720 41.493983 11.641592
8239 1 159.175498 39.738663 15.815011
8240 1 161.347322 42.467637 17.181180
8241 1 149.332165 61.146147 17.984459
8242 1 143.101425 86.147208 27.640073
8243 1 139.692366 88.169383 28.370380
8244 1 145.540330 58.738001 24.543112
8245 1 142.608281 51.604041 26.542723
8246 1 156.050838 31.819236 38.264039
8247 1 142.008496 51.528548 31.891254
8248 1 138.604816 69.527010 37.102647
8249 1 144.907502 63.144656 29.318181
8250 1 143.275150 58.458296 26.071978
8251 1 148.981467 44.522962 28.498557
8252 1 148.509948 30.860151 30.871910
8253 1 145.073139 46.830460 27.170320
8254 1 147.010684 40.609013 24.325010
8255 1 142.822049 48.260204 22.094327
8256 1 135.215160 48.405631 22.390975
8257 1 134.763179 72.119943 22.789175
8258 1 132.243562 94.062092 24.942639
8259 1 132.846809 102.114789 22.301511
8260 1 136.421777 83.104110 19.260382
8261 1 131.348025 87.815963 18.949716
8262 1 127.792864 102.933088 24.776611
8263 1 123.066969 91.334990 22.857298
8264 1 123.063188 88.590933 24.566639
8265 1 123.290055 82.899944 20.633773
8266 1 114.860760 102.156945 28.953843
8267 1 114.622145 109.504961 29.811053
8268 1 117.526231 99.350401 28.171281
8269 1 120.285904 94.530361 24.555769
8270 1 126.309929 87.991440 21.711325
8271 1 130.554843 82.675949 18.608354
8272 1 132.912074 68.996046 18.764571
8273 1 133.829461 79.848219 19.264741
8274 1 129.094889 105.153353 21.578452
8275 1 134.784609 78.821863 15.465177
8276 1 133.816142 87.219859 19.457039
8277 1 131.218913 94.393557 16.113741
8278 1 130.819075 85.275392 15.301651
8279 1 136.063731 77.634478 16.476521
8280 1 144.963351 65.307886 18.516204
8281 1 140.279207 84.623158 17.698042
8282 1 141.337379 72.522135 19.854640
8283 1 138.060481 59.431529 16.867711
8284 1 131.384136 57.615424 12.877427
8285 1 134.150423 50.724369 17.995011
8286 1 132.268356 49.423003 22.470335
8287 1 134.533514 59.318554 13.740316
8288 1 130.436521 66.173269 16.629882
8289 1 129.400332 69.970361 11.811337
8290 1 129.781837 68.008255 19.015472
8291 1 131.364656 92.462960 27.856860
8292 1 130.717104 87.933179 24.952353
8293 1 126.062524 100.842567 27.836805
8294 1 124.597276 100.019006 24.276754
8295 1 130.765269 95.840587 25.409134
8296 1 137.819172 93.171184 22.802299
8297 1 137.603197 93.878723 18.457871
8298 1 143.387697 78.660663 18.908485
8299 1 149.104331 88.386933 12.997933
8300 1 142.907699 106.042834 14.052809
8301 1 141.079982 104.269062 16.289755
8302 1 131.648001 114.959498 17.523638
8303 1 137.495749 113.757594 16.389595
8304 1 142.893719 102.889095 21.074120
8305 1 146.318257 83.641577 24.496217
8306 1 137.357541 88.299360 26.000597
8307 1 131.972965 89.934087 28.991729
8308 1 136.460248 102.772124 26.718000
8309 1 131.528686 113.061851 32.917616
8310 1 136.471936 106.832195 25.666236
8311 1 137.832377 104.025982 26.265633
8312 1 134.276927 98.022990 21.905132
8313 1 130.793574 103.176937 28.496374
8314 1 129.505312 95.840751 21.584064
8315 1 138.751714 86.488052 15.783810
8316 1 139.681246 87.652114 16.778378
8317 1 137.649340 87.991952 20.286943
8318 1 133.582245 89.516652 15.347201
8319 1 131.277967 91.525910 10.885470
8320 1 129.160295 94.148218 12.848882
8321 1 137.803482 78.556027 12.489271
8322 1 126.682689 88.987539 13.867076
8323 1 128.453590 104.070031 16.371047
8324 1 131.821844 82.686761 18.759402
8325 1 126.678841 98.360913 17.483958
8326 1 117.502713 114.345525 16.450848
8327 1 126.616456 96.858394 10.911972
8328 1 122.208793 98.022861 15.117334
8329 1 109.332155 114.198565 20.129186
8330 1 120.747880 108.907610 21.442744
8331 1 124.932081 113.759221 17.409232
8332 1 127.550609 104.520753 16.699925
8333 1 126.899740 81.181471 21.002206
8334 1 125.161932 92.096278 21.922561
8335 1 127.213311 86.426408 32.259781
8336 1 123.449737 85.516906 28.599647
8337 1 129.406886 82.967190 20.580147
8338 1 123.841833 86.919855 23.542596
8339 1 132.477949 87.605244 25.955072
8340 1 120.382451 97.918306 20.067891
8341 1 116.764980 92.045620 17.741127
8342 1 115.998778 105.486557 24.665299
8343 1 129.847032 81.177013 30.447137
8344 1 129.614143 92.438054 16.595595
8345 1 135.331873 82.942156 17.985618
8346 1 137.927471 73.373935 21.637319
8347 1 133.514827 93.212370 16.119833
